M of C2H2__12C2-1H2__aCeTY,I,v,S,A,gm_a,gm_s,E_f,n_a,dt_a,V_i,V_f,Q_i,Q_f,Ierr,Iref,*,g_i,g_f
26,1,1317.167969,4.90999812584888e-38,0.0016699000000000002,,,7368.606126000001,,, 0 2 0 3 0 0 0E1u, 0 2 0 1 0 0 0E1g,   9A2u  1E1g,   9A2g  1E1g,0.0007211102550927978,,,57,57
26,1,1317.374781,7.701139121261208e-30,0.001794,,,3478.116651,,, 1 0 0 0 4 0 0A2u, 0 1 0 0 0 0 0A1g,   8A2u  0A1g,   9A2g  0A2g,0.000608276253029822,,,51,57
26,1,1317.796925999999,3.1686328220368214e-38,1.9467,,,9097.534654000001,,, 1 2 0 0 2 0 0A1g, 1 2 0 0 0 0 0A2u,  23A2g  0A2g,  22A2u  0A1g,0.0009219544457292888,,,141,135
26,1,1317.8122829999998,9.238953366767289e-25,0.022675,,,1278.291607,,, 0 0 0 1 0 3 0A2u, 0 0 0 0 1 0 1E2g,   5A1u  0A2g,   6A1g  2E2g,0.0007211102550927978,,,11,13
26,1,1318.0011910000007,3.3114713831158934e-31,0.0027814,,,4051.649572,,, 0 1 0 0 2 1 0E1g, 0 1 0 0 0 0 1E1u,  11A1g  1E1g,  11A1u  1E1g,0.0007280109889280518,,,23,23
26,1,1318.094263,2.7153969826106173e-26,3.6784,,,3366.361669,,, 1 0 0 0 1 3 0A2g, 1 0 0 0 1 1 0A1u,   8A2g  0A1g,   7A2u  0A2g,0.0008062257748298549,,,51,45
26,1,1318.481689,4.963348288376915e-22,4.6748,,,1265.7837630000001,,, 0 0 0 1 0 3 0A2u, 0 0 0 1 0 1 0A1g,   4A2u  0A1g,   5A2g  0A2g,0.0006708203932499369,,,27,33
26,1,1318.7067590000006,1.9047127713994627e-28,3.781,,,4245.532362,,, 0 1 0 0 3 0 0E1g, 0 1 0 1 0 0 0E1u,  12A1g  1E1g,  11A1u  1E1g,0.0007615773105863909,,,25,23
26,1,1319.0537869999998,9.430617793083642e-23,0.19079000000000002,,,764.445992,,, 0 0 0 0 3 0 0E1g, 0 0 0 1 0 0 0E1u,   5A1g  1E1g,   5A1u  1E1g,0.00058309518948453,,,11,11
26,1,1319.2230600000003,4.278029322428191e-32,0.0051875,,,4843.6974789999995,,, 1 1 0 1 0 0 0E1g, 0 1 0 0 1 1 0A1u,  12A2g  1E1g,  11A2u  0A2g,0.0007211102550927978,,,75,69
26,1,1319.2300360000004,8.924775355343725e-27,3.6754,,,3368.737934,,, 1 0 0 2 0 2 0E2g, 1 0 0 1 1 0 0E2u,   8A1g  2E2g,   7A1u  2E2g,0.0007810249675906653,,,17,15
26,1,1319.5444209999998,7.3613750902589925e-28,1.4009000000000001e-05,,,1515.246183,,, 0 0 0 1 3 0 0E2u, 0 0 0 0 0 0 2A1g,   7A2u  2E2g,   7A2g  0A2g,0.0003162277660168379,,,45,45
26,1,1320.107771,1.4291002404690245e-24,0.013387,,,1264.1576810000001,,, 0 0 0 1 0 3 0A2u, 0 0 0 0 1 0 1E2g,   4A2u  0A1g,   5A2g  2E2g,0.0007211102550927978,,,27,33
26,1,1320.4837520000005,9.292856668351859e-27,3.7153,,,3385.1384359999997,,, 1 0 0 0 1 3 0A2g, 1 0 0 0 1 1 0A1u,   9A1g  0A2g,   8A1u  0A1g,0.0008602325267042626,,,19,17
26,1,1320.6896819999993,1.720726092878455e-31,0.020763,,,4842.2308570000005,,, 1 1 0 1 0 0 0E1g, 0 1 0 1 1 0 0E2u,  12A2g  1E1g,  11A2u  2E2g,0.0005,,,75,69
26,1,1320.746714,7.117278471494651e-24,0.0080096,,,795.004338,,, 0 0 0 0 2 1 0E1u, 0 0 0 0 0 0 1E1g,  11A1u  1E1g,  12A1g  1E1g,0.0006403124237432849,,,23,25
26,1,1320.829401,4.631095660450773e-31,0.0053977,,,4151.1604609999995,,, 1 1 0 0 0 0 0A2u, 0 1 0 0 0 0 1E1g,  13A1u  0A2g,  12A1g  1E1g,0.0004123105625617661,,,27,25
26,1,1321.1715459999998,2.4541178373204303e-27,8.0119e-05,,,1425.507953,,, 0 0 0 2 0 2 0E2g, 0 0 0 0 1 1 0A1u,   8A1g  2E2g,   8A1u  0A1g,0.001,,,17,17
26,1,1321.2242039999992,5.117004271799079e-29,1.208,,,4223.949918,,, 0 1 0 0 0 3 0E1g, 1 0 0 0 0 3 0E1u,   9A1g  1E1g,   8A1u  1E1g,0.0009219544457292887,,,19,17
26,1,1321.5928810000005,1.3176598107452247e-30,0.00017944,,,3366.361669,,, 1 0 0 2 0 2 0E2g, 1 0 0 0 1 1 0A1u,   8A2g  2E2g,   7A2u  0A2g,0.0009219544457292887,,,51,45
26,1,1321.629653,2.790260550568074e-26,3.7682,,,3387.514719,,, 1 0 0 2 0 2 0E2g, 1 0 0 1 1 0 0E2u,   9A2g  2E2g,   8A2u  2E2g,0.0006324555320336758,,,57,51
26,1,1321.8982600000018,2.6110490980299034e-39,0.0011145,,,8090.720187999999,,, 1 2 0 0 0 0 0A1g, 1 1 0 2 0 0 1E1u,  25A2g  0A2g,  26A2u  1E1g,0.0008544003745317531,,,153,159
26,1,1322.0125149999985,3.5500302788195724e-42,2.635e-05,,,8701.103895,,, 1 2 0 0 0 0 1E1u, 1 1 0 2 0 1 1E2g,  28A2u  1E1g,  28A2g  2E2g,0.0007615773105863909,,,171,171
26,1,1322.117169,1.4945519977574958e-30,0.035501,,,4245.532362,,, 0 1 0 0 0 3 0E1g, 0 1 0 1 0 0 0E1u,  10A1g  1E1g,  11A1u  1E1g,0.00058309518948453,,,21,23
26,1,1322.1615359999996,1.438611383558712e-28,3.0575,,,4274.338234000001,,, 0 1 0 0 3 0 0E1g, 0 1 0 1 0 0 0E1u,  13A1g  1E1g,  12A1u  1E1g,0.0007615773105863909,,,27,25
26,1,1322.985016999999,5.030852776281798e-32,0.00087329,,,4247.14252,,, 0 1 0 2 0 0 1E1u, 1 0 0 0 3 0 0E1g,  14A1u  1E1g,  14A1g  1E1g,0.000608276253029822,,,29,29
26,1,1323.020162,2.0007027609418031e-22,3.804,,,1484.544412,,, 0 0 0 0 4 0 0A2u, 0 0 0 0 0 0 2A1g,   6A2u  0A1g,   5A2g  0A2g,0.0007810249675906653,,,39,33
26,1,1323.3744860000002,1.4916604143208754e-20,2.8051,,,7.0598220000000005,,, 0 0 0 0 2 0 0A2u, 0 0 0 0 0 0 0A1g,   1A1u  0A2g,   2A1g  0A1g,0.00058309518948453,,,3,5
26,1,1323.3793210000003,3.776594082311758e-32,1.6327e-05,,,3400.32979,,, 0 1 0 0 1 1 0A2g, 0 1 0 0 0 0 0A2u,   9A1g  0A2g,   9A1u  0A2g,0.0008544003745317531,,,19,19
26,1,1323.6291679999995,1.5357915928856282e-28,1.2169,,,4245.213407,,, 0 1 0 0 0 3 0E1g, 1 0 0 0 0 3 0E1u,  10A2g  1E1g,   9A2u  1E1g,0.0006708203932499369,,,63,57
26,1,1324.0314119999994,9.420886940684148e-27,3.8406,,,3408.639268,,, 1 0 0 2 0 2 0E2g, 1 0 0 1 1 0 0E2u,  10A1g  2E2g,   9A1u  2E2g,0.0006324555320336758,,,21,19
26,1,1324.148233,2.460117422833009e-27,0.032202,,,2657.699023,,, 0 1 0 0 0 0 1E1u, 1 0 0 0 0 0 1E1g,   8A1u  1E1g,   8A1g  1E1g,0.00058309518948453,,,17,17
26,1,1324.6152830000005,1.4181608192756042e-26,2.7037,,,3478.116651,,, 0 1 0 0 2 0 0A2u, 0 1 0 0 0 0 0A1g,  10A2u  0A1g,   9A2g  0A2g,0.00022360679774997898,,,63,57
26,1,1324.8306599999996,1.3571675871656841e-40,0.0040041,,,8765.21542,,, 1 2 0 0 0 0 1E1u, 0 2 0 0 1 0 1E2g,  29A1u  1E1g,  30A1g  2E2g,0.0009219544457292887,,,59,61
26,1,1324.8367979999994,1.69810911705455e-30,0.039605,,,4220.337324,,, 0 1 0 0 0 3 0E1g, 0 1 0 1 0 0 0E1u,   9A1g  1E1g,  10A1u  1E1g,0.0010816653826391967,,,19,21
26,1,1325.243155,5.0746715578844055e-26,0.0011239000000000002,,,1515.246183,,, 0 0 0 3 0 0 1E2u, 0 0 0 0 0 0 2A1g,   6A2u  2E2g,   7A2g  0A2g,0.000608276253029822,,,39,45
26,1,1325.5430600000002,1.0881330791040369e-26,0.00021848,,,1524.418336,,, 0 0 0 0 3 1 0A1u, 0 0 0 0 1 0 1E2g,   7A2u  0A2g,   7A2g  2E2g,0.0005385164807134503,,,45,45
26,1,1325.682358,5.477115574528687e-30,0.0022714000000000002,,,3730.6558219999997,,, 0 1 0 0 1 0 1E2u, 0 1 0 0 0 0 0A1g,  16A2u  2E2g,  17A2g  0A2g,0.00044721359549995795,,,99,105
26,1,1325.72018,2.2870982907997133e-20,4.2185,,,2.353286,,, 0 0 0 0 2 0 0A2u, 0 0 0 0 0 0 0A1g,   0A2u  0A1g,   1A2g  0A2g,0.0003162277660168379,,,3,9
26,1,1326.5046459999999,3.349341181220493e-29,8.249e-06,,,2039.857023,,, 1 0 0 0 1 1 0A1u, 1 0 0 0 0 0 0A1g,   7A2u  0A2g,   7A2g  0A2g,0.0007615773105863909,,,45,45
26,1,1326.5296019999998,9.50717456107125e-25,0.020166,,,1279.9484,,, 0 0 0 0 1 1 2E2u, 0 0 0 1 0 1 0A1g,   6A1u  2E2g,   6A1g  0A1g,0.0005,,,13,13
26,1,1326.8815819999998,4.887143464002444e-24,0.017228999999999998,,,1156.751442,,, 0 0 0 3 0 0 0E1u, 0 0 0 0 0 0 1E1g,  21A1u  1E1g,  21A1g  1E1g,0.0007615773105863909,,,43,43
26,1,1327.035406,4.63645086698775e-27,2.7226,,,3501.5061960000003,,, 0 1 0 0 2 0 0A2u, 0 1 0 0 0 0 0A1g,  11A1u  0A2g,  10A1g  0A1g,0.0005099019513592785,,,23,21
26,1,1327.167497,8.117883243584706e-24,0.01973,,,1060.061835,,, 0 0 0 3 0 0 0E1u, 0 0 0 0 0 0 1E1g,  19A1u  1E1g,  19A1g  1E1g,0.0005,,,39,39
26,1,1327.4843110000002,1.405142535864913e-29,0.0056285,,,3360.4836590000004,,, 1 0 0 2 0 2 0E2g, 0 1 0 0 0 0 0A2u,   8A1g  2E2g,   7A1u  0A2g,0.0009433981132056604,,,17,15
26,1,1327.762409,1.662502085847127e-30,0.0018207,,,3690.914339,,, 0 1 0 0 1 0 1E2u, 0 1 0 0 0 0 0A1g,  15A1u  2E2g,  16A1g  0A1g,0.0009055385138137417,,,31,33
26,1,1327.8000450000004,3.1538133198290704e-23,0.035611000000000004,,,826.498976,,, 0 0 0 3 0 0 0E1u, 0 0 0 0 0 0 1E1g,  13A1u  1E1g,  13A1g  1E1g,0.0007615773105863909,,,27,27
26,1,1327.9913209999997,1.284650104617488e-24,0.062596,,,1676.616894,,, 0 0 0 0 1 1 2E2u, 0 0 0 0 1 0 1E2g,  19A1u  2E2g,  19A1g  2E2g,0.00058309518948453,,,39,39
26,1,1328.1440760000005,2.719199922674077e-32,0.0046858,,,4970.357789,,, 1 1 0 1 0 0 0E1g, 0 1 0 0 1 1 0A1u,  16A2g  1E1g,  15A2u  0A2g,0.0007615773105863909,,,99,93
26,1,1328.168195,3.697065917478755e-23,0.7324,,,1294.824817,,, 0 0 0 0 1 1 2E2u, 0 0 0 0 1 0 1E2g,   7A1u  2E2g,   7A1g  2E2g,0.00058309518948453,,,15,15
26,1,1328.1863949999997,4.634120331803885e-23,0.9775,,,1278.291607,,, 0 0 0 0 1 1 2E2u, 0 0 0 0 1 0 1E2g,   6A1u  2E2g,   6A1g  2E2g,0.000565685424949238,,,13,13
26,1,1328.2543309999996,6.449876838773032e-22,0.28773000000000004,,,635.3042320000001,,, 0 0 0 3 0 0 0E1u, 0 0 0 0 0 0 1E1g,   4A2u  1E1g,   4A2g  1E1g,0.0008062257748298549,,,27,27
26,1,1328.4308339999998,1.440464186196872e-28,1.229,,,4294.819724,,, 0 1 0 0 0 3 0E1g, 1 0 0 0 0 3 0E1u,  12A2g  1E1g,  11A2u  1E1g,0.00022360679774997898,,,75,69
26,1,1328.5128829999999,2.0955919441894636e-22,0.28042,,,635.1995820000001,,, 0 0 0 3 0 0 0E1u, 0 0 0 0 0 0 1E1g,   4A1u  1E1g,   4A1g  1E1g,0.0008944271909999159,,,9,9
26,1,1328.6012539999992,2.3194178479768824e-38,0.00072609,,,7368.606126000001,,, 2 1 0 1 1 0 0E2u, 0 2 0 1 0 0 0E1g,  10A2u  2E2g,   9A2g  1E1g,0.0006708203932499369,,,63,57
26,1,1328.625556,1.321232709337787e-35,0.0024422,,,6086.768032,,, 1 1 0 0 0 3 0E1g, 0 1 0 0 4 0 0A2u,   3A2g  1E1g,   2A2u  0A1g,0.0012727922061357855,,,21,15
26,1,1328.781134,7.701699772900183e-24,0.00048925,,,49.416288,,, 0 0 0 1 1 0 0E2u, 0 0 0 0 0 0 0A1g,   5A1u  2E2g,   6A1g  0A1g,0.0009486832980505138,,,11,13
26,1,1328.8767440000001,2.472800483720073e-25,2.9167,,,2657.699023,,, 1 0 0 3 0 0 0E1u, 1 0 0 0 0 0 1E1g,   9A1u  1E1g,   8A1g  1E1g,0.0004242640687119285,,,19,17
26,1,1329.331711,6.760393494515379e-23,3.6134,,,1524.4109369999999,,, 0 0 0 1 3 0 0E2u, 0 0 0 0 1 0 1E2g,   8A1u  2E2g,   7A1g  2E2g,0.0005,,,17,15
26,1,1329.606831,7.729314240209732e-32,0.013253999999999998,,,4968.895034,,, 1 1 0 1 0 0 0E1g, 0 1 0 1 1 0 0E2u,  16A2g  1E1g,  15A2u  2E2g,0.001140175425099138,,,99,93
26,1,1330.434308,7.695935658511765e-21,1.4133,,,0.0,,, 0 0 0 0 2 0 0A2u, 0 0 0 0 0 0 0A1g,   1A1u  0A2g,   0A1g  0A1g,0.0009486832980505138,,,3,1
26,1,1331.1010869999998,1.0023482608105604e-23,0.00024305,,,35.297925,,, 0 0 0 1 1 0 0E2u, 0 0 0 0 0 0 0A1g,   4A2u  2E2g,   5A2g  0A2g,0.0009219544457292888,,,27,33
26,1,1331.3834799999995,1.173347156663262e-28,0.083951,,,3501.5061960000003,,, 0 1 0 0 0 0 2A2u, 0 1 0 0 0 0 0A1g,   9A1u  0A2g,  10A1g  0A1g,0.0004123105625617661,,,19,21
26,1,1331.8839180000002,2.633717166871475e-25,0.0023714,,,1252.3815339999999,,, 0 0 0 1 0 3 0A2u, 0 0 0 0 1 0 1E2g,   4A2u  0A1g,   4A2g  2E2g,0.0009219544457292887,,,27,27
26,1,1332.068591,3.6739497521211314e-25,0.0073208,,,1294.824817,,, 0 0 0 1 0 3 0A2u, 0 0 0 0 1 0 1E2g,   7A1u  0A2g,   7A1g  2E2g,0.00058309518948453,,,15,15
26,1,1332.3408899999995,3.552153647674119e-29,0.014081999999999999,,,3400.32979,,, 1 0 0 2 0 2 0E2g, 0 1 0 0 0 0 0A2u,  10A1g  2E2g,   9A1u  0A2g,0.0006708203932499369,,,21,19
26,1,1332.6164509999994,7.39171498201979e-26,0.55753,,,2767.698747,,, 0 1 0 1 0 0 0E1g, 1 0 0 1 0 0 0E1u,   8A2g  1E1g,   7A2u  1E1g,0.0009219544457292888,,,51,45
26,1,1332.7130550000002,3.896756890758351e-24,0.04483,,,1378.1958730000001,,, 0 0 0 0 1 3 0A2g, 0 0 0 1 1 0 0E2u,   6A2g  0A1g,   5A2u  2E2g,0.0008602325267042626,,,39,33
26,1,1332.8992779999999,1.5301655167279886e-21,2.6744,,,764.445992,,, 0 0 0 0 3 0 0E1g, 0 0 0 1 0 0 0E1u,   6A1g  1E1g,   5A1u  1E1g,0.0008544003745317531,,,13,11
26,1,1333.1611060000002,4.5498976141307836e-21,2.6536,,,764.586865,,, 0 0 0 0 3 0 0E1g, 0 0 0 1 0 0 0E1u,   6A2g  1E1g,   5A2u  1E1g,0.0009848857801796104,,,39,33
26,1,1333.526036000001,1.382845621039068e-39,6.2544e-05,,,7509.195012,,, 0 2 0 0 2 1 0E1u, 0 2 0 1 0 0 0E1g,  14A2u  1E1g,  14A2g  1E1g,0.0007211102550927978,,,87,87
26,1,1333.9273190000008,1.8700952955054702e-33,1.4889000000000001e-05,,,4035.7234439999997,,, 0 1 0 0 2 1 0E1g, 1 0 0 3 0 0 0E1u,  11A1g  1E1g,  11A1u  1E1g,0.0007615773105863909,,,23,23
26,1,1334.11528,1.1650325281129008e-23,0.014584999999999999,,,661.054495,,, 0 0 0 0 2 1 0E1u, 0 0 0 0 0 0 1E1g,   5A1u  1E1g,   6A1g  1E1g,0.00058309518948453,,,11,13
26,1,1334.7152130000002,3.4624597138429364e-28,6.740800000000001e-06,,,1515.246183,,, 0 0 0 0 3 1 0A1u, 0 0 0 0 0 0 2A1g,   7A2u  0A2g,   7A2g  0A2g,0.0005099019513592785,,,45,45
26,1,1334.9570230000002,2.731787111018265e-22,3.1191,,,1375.9519050000001,,, 0 0 0 0 1 3 0A2g, 0 0 0 0 1 1 0A1u,   6A2g  0A1g,   5A2u  0A2g,0.0007280109889280518,,,39,33
26,1,1335.125618,1.8934737729744018e-24,0.06089,,,1392.352621,,, 0 0 0 0 1 3 0A2g, 0 0 0 1 1 0 0E2u,   7A1g  0A2g,   6A1u  2E2g,0.0006708203932499369,,,15,13
26,1,1335.3679439999996,1.490420596961411e-22,4.7946,,,1392.352621,,, 0 0 0 2 0 2 0E2g, 0 0 0 1 1 0 0E2u,   7A1g  2E2g,   6A1u  2E2g,0.00058309518948453,,,15,13
26,1,1335.6719630000007,4.1860649095239e-31,2.8524,,,5471.989861999999,,, 1 1 0 0 2 0 0A1g, 1 1 0 0 0 0 0A2u,  14A1g  0A1g,  13A1u  0A2g,0.0007211102550927978,,,29,27
26,1,1335.9175769999993,6.627138834145636e-40,3.2913e-05,,,7541.42848,,, 0 2 0 0 2 1 0E1u, 0 2 0 0 0 0 1E1g,  15A2u  1E1g,  14A2g  1E1g,0.0007615773105863909,,,93,87
26,1,1336.1932300000008,1.222781293737579e-26,1.702,,,3366.361669,,, 0 1 0 0 1 1 0A2g, 1 0 0 0 1 1 0A1u,   8A2g  0A1g,   7A2u  0A2g,0.0009219544457292887,,,51,45
26,1,1337.4013439999999,4.204111459827689e-29,1.5188,,,4420.075272,,, 0 1 0 0 0 3 0E1g, 1 0 0 0 0 3 0E1u,  16A1g  1E1g,  15A1u  1E1g,0.000848528137423857,,,33,31
26,1,1337.8522239999998,1.8344175191753504e-21,2.3787,,,625.860241,,, 0 0 0 3 0 0 0E1u, 0 0 0 0 0 0 1E1g,   4A1u  1E1g,   3A1g  1E1g,0.0007211102550927978,,,9,7
26,1,1338.2854360000001,5.068649302998217e-30,0.00070771,,,3366.361669,,, 0 1 0 1 1 0 0E2g, 1 0 0 0 1 1 0A1u,   8A2g  2E2g,   7A2u  0A2g,0.0009219544457292887,,,51,45
26,1,1338.3012340000005,9.320421058180315e-27,1.2905,,,3387.514719,,, 0 1 0 1 1 0 0E2g, 1 0 0 1 1 0 0E2u,   9A2g  2E2g,   8A2u  2E2g,0.0005385164807134503,,,57,51
26,1,1338.3312200000005,1.36055626430872e-29,0.0026476,,,3478.116651,,, 0 1 0 1 1 0 0E2u, 0 1 0 0 0 0 0A1g,  10A2u  2E2g,   9A2g  0A2g,0.0003162277660168379,,,63,57
26,1,1338.5706750000004,4.176520429766318e-27,1.7156,,,3385.1384359999997,,, 0 1 0 0 1 1 0A2g, 1 0 0 0 1 1 0A1u,   9A1g  0A2g,   8A1u  0A1g,0.0009433981132056604,,,19,17
26,1,1338.8782460000002,2.354560674712109e-38,0.0010042,,,7509.195012,,, 2 1 0 1 1 0 0E2u, 0 2 0 1 0 0 0E1g,  15A2u  2E2g,  14A2g  1E1g,0.0007211102550927978,,,93,87
26,1,1339.676714000001,1.555136720932865e-38,0.00066404,,,7509.195012,,, 2 1 0 0 1 1 0A1u, 0 2 0 1 0 0 0E1g,  15A2u  0A2g,  14A2g  1E1g,0.0007810249675906653,,,93,87
26,1,1339.805438,1.432819144645477e-24,0.033325,,,1294.824817,,, 0 0 0 2 0 1 1E2u, 0 0 0 0 1 0 1E2g,   6A1u  2E2g,   7A1g  2E2g,0.0009486832980505138,,,13,15
26,1,1339.8548609999998,2.0012411993138813e-36,0.063709,,,7368.606126000001,,, 0 2 0 3 0 0 0E1u, 0 2 0 1 0 0 0E1g,  10A2u  1E1g,   9A2g  1E1g,0.0007810249675906653,,,63,57
26,1,1340.137346,2.2565711759145232e-21,2.5138,,,635.1995820000001,,, 0 0 0 3 0 0 0E1u, 0 0 0 0 0 0 1E1g,   5A1u  1E1g,   4A1g  1E1g,0.0009433981132056604,,,11,9
26,1,1340.5056749999999,3.0867469671786543e-29,0.23128,,,4002.504257,,, 0 1 0 0 2 1 0E1g, 0 1 0 0 0 0 1E1u,  10A1g  1E1g,   9A1u  1E1g,0.0009219544457292887,,,21,19
26,1,1340.65398,7.233763668173105e-26,1.4556999999999999e-06,,,35.297925,,, 0 0 0 0 1 1 0A1u, 0 0 0 0 0 0 0A1g,   5A2u  0A2g,   5A2g  0A2g,0.000282842712474619,,,33,33
26,1,1340.672324,1.3854147380657778e-25,0.00093388,,,1265.7837630000001,,, 0 0 0 0 1 1 2E2u, 0 0 0 1 0 1 0A1g,   6A2u  2E2g,   5A2g  0A2g,0.0006708203932499369,,,39,33
26,1,1340.6816680000002,3.17849131893552e-27,1.3284,,,3408.639268,,, 0 1 0 1 1 0 0E2g, 1 0 0 1 1 0 0E2u,  10A1g  2E2g,   9A1u  2E2g,0.0008246211251235322,,,21,19
26,1,1340.7060219999998,9.948848960303831e-29,0.24916999999999997,,,4003.01489,,, 0 1 0 0 2 1 0E1g, 0 1 0 0 0 0 1E1u,  10A2g  1E1g,   9A2u  1E1g,0.000282842712474619,,,63,57
26,1,1340.760079999999,6.77667867026713e-30,0.0040617,,,3501.5061960000003,,, 0 1 0 1 1 0 0E2u, 0 1 0 0 0 0 0A1g,  11A1u  2E2g,  10A1g  0A1g,0.0004123105625617661,,,23,21
26,1,1341.0013009999998,7.899903331317964e-30,0.00025525,,,2986.978611,,, 0 1 0 0 0 0 1E1g, 0 0 0 0 2 1 1A1u,  17A1g  1E1g,  18A1u  0A1g,0.0005,,,35,37
26,1,1341.633702,2.8211578951743335e-27,2.7937,,,3690.914339,,, 0 1 0 0 2 0 0A2u, 0 1 0 0 0 0 0A1g,  17A1u  0A2g,  16A1g  0A1g,0.000608276253029822,,,35,33
26,1,1342.2984059999999,6.839767327043209e-22,4.5853,,,1264.1576810000001,,, 0 0 0 0 1 1 2E2u, 0 0 0 0 1 0 1E2g,   6A2u  2E2g,   5A2g  2E2g,0.0007211102550927978,,,39,33
26,1,1342.518168,7.768123661279643e-21,2.5934,,,646.952037,,, 0 0 0 3 0 0 0E1u, 0 0 0 0 0 0 1E1g,   6A2u  1E1g,   5A2g  1E1g,0.00044721359549995795,,,39,33
26,1,1342.6617719999995,8.283377532149823e-29,0.98662,,,4190.193894,,, 0 1 0 0 2 1 0E1g, 1 0 0 0 2 1 0E1u,  16A1g  1E1g,  15A1u  1E1g,0.0009486832980505138,,,33,31
26,1,1342.897948,5.631281774968991e-24,0.0001137,,,35.297925,,, 0 0 0 1 1 0 0E2u, 0 0 0 0 0 0 0A1g,   5A2u  2E2g,   5A2g  0A2g,0.0005385164807134503,,,33,33
26,1,1342.936333,2.959153537539636e-24,0.00016245,,,49.416288,,, 0 0 0 1 1 0 0E2u, 0 0 0 0 0 0 0A1g,   6A1u  2E2g,   6A1g  0A1g,0.0004242640687119285,,,13,13
26,1,1343.044612,2.010673684141757e-25,0.0037884,,,1279.9484,,, 0 0 0 0 1 1 2E2u, 0 0 0 1 0 1 0A1g,   7A1u  2E2g,   6A1g  0A1g,0.00058309518948453,,,15,13
26,1,1343.1184120000007,3.312935527732376e-29,0.25571,,,4026.532351,,, 0 1 0 0 2 1 0E1g, 0 1 0 0 0 0 1E1u,  11A1g  1E1g,  10A1u  1E1g,0.0007615773105863909,,,23,21
26,1,1343.8423300000004,1.4793530039581127e-36,9.5017e-06,,,5442.628954,,, 1 1 0 1 1 0 0E2g, 2 0 0 0 2 0 0A2u,  13A1g  2E2g,  13A1u  0A2g,0.001131370849898476,,,27,27
26,1,1343.8729689999998,1.249574414158685e-26,1.0732999999999999e-05,,,1165.63343,,, 0 0 0 0 1 1 0A1u, 0 0 0 0 0 0 0A1g,  31A2u  0A2g,  31A2g  0A2g,0.001140175425099138,,,189,189
26,1,1344.1392879999999,1.1237729532457812e-23,0.0017000999999999997,,,493.90463600000004,,, 0 0 0 1 1 0 0E2u, 0 0 0 0 0 0 0A1g,  20A1u  2E2g,  20A1g  0A1g,0.0010630145812734648,,,41,41
26,1,1344.2011189999994,2.5854836666406993e-38,0.0054744,,,7904.536362000001,,, 2 1 0 0 1 0 1E2g, 0 2 0 1 0 0 0E1u,  21A2g  2E2g,  20A2u  1E1g,0.0008544003745317531,,,129,123
26,1,1344.4914390000001,8.280301772572786e-27,0.00045268,,,1524.4109369999999,,, 0 0 0 0 3 1 0A1u, 0 0 0 0 1 0 1E2g,   8A1u  0A1g,   7A1g  2E2g,0.0009848857801796104,,,17,15
26,1,1344.7014049999998,2.566736613848739e-22,4.8091,,,1278.291607,,, 0 0 0 0 1 1 2E2u, 0 0 0 0 1 0 1E2g,   7A1u  2E2g,   6A1g  2E2g,0.0006403124237432849,,,15,13
26,1,1344.805234,9.50391917013857e-26,1.1479,,,2657.699023,,, 0 1 0 0 0 0 1E1u, 1 0 0 0 0 0 1E1g,   9A1u  1E1g,   8A1g  1E1g,0.0006708203932499369,,,19,17
26,1,1344.9035289999997,2.8414860143163728e-21,2.6508,,,661.054495,,, 0 0 0 3 0 0 0E1u, 0 0 0 0 0 0 1E1g,   7A1u  1E1g,   6A1g  1E1g,0.0004242640687119285,,,15,13
26,1,1346.359191,2.667343635577312e-24,0.004538,,,1318.150982,,, 0 0 0 1 1 0 0E2u, 0 0 0 0 0 0 0A1g,  33A2u  2E2g,  33A2g  0A2g,0.0007280109889280518,,,201,201
26,1,1346.945008,2.145059792099479e-22,4.065,,,1279.9484,,, 0 0 0 1 0 3 0A2u, 0 0 0 1 0 1 0A1g,   7A1u  0A2g,   6A1g  0A1g,0.00058309518948453,,,15,13
26,1,1347.312207,3.560646916402165e-32,0.00077694,,,4220.337324,,, 0 1 0 0 0 3 0E1g, 0 1 0 1 0 0 0E1u,  10A1g  1E1g,  10A1u  1E1g,0.0010295630140987001,,,21,21
26,1,1347.6576959999998,4.843409901676971e-27,0.0010862,,,2039.857023,,, 1 0 0 1 1 0 0E2u, 1 0 0 0 0 0 0A1g,   8A2u  2E2g,   7A2g  0A2g,0.0003605551275463989,,,51,45
26,1,1348.1352390000002,2.4904699654972113e-24,0.00099082,,,646.952037,,, 0 0 0 0 2 1 0E1u, 0 0 0 0 0 0 1E1g,   5A2u  1E1g,   5A2g  1E1g,0.0008944271909999159,,,33,33
26,1,1348.189178,6.166198885929426e-25,0.00066697,,,661.054495,,, 0 0 0 0 2 1 0E1u, 0 0 0 0 0 0 1E1g,   6A1u  1E1g,   6A1g  1E1g,0.0005,,,13,13
26,1,1348.3361750000004,8.66458688074566e-25,0.0010087,,,826.498976,,, 0 0 0 0 2 1 0E1u, 0 0 0 0 0 0 1E1g,  13A1u  1E1g,  13A1g  1E1g,0.0004242640687119285,,,27,27
26,1,1348.4230829999997,7.529734785804096e-25,0.0010649000000000001,,,894.930014,,, 0 0 0 0 2 1 0E1u, 0 0 0 0 0 0 1E1g,  15A1u  1E1g,  15A1g  1E1g,0.0003605551275463989,,,31,31
